#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  18
#! SET periodic_psi true
   -3.141592654   -3.141592654   18.757099357  -54.742923545   15.437883543
   -2.951193099   -3.141592654   10.036033181  -36.108011821   17.871765303
   -2.760793544   -3.141592654    5.170207092  -15.225948665   19.529221011
   -2.570393989   -3.141592654    4.020354482    2.090555403   20.503597512
   -2.379994435   -3.141592654    5.505160122   12.122948933   21.148656606
   -2.189594880   -3.141592654    8.145751476   14.479987490   21.980371443
   -1.999195325   -3.141592654   10.706321310   11.948010620   23.452043361
   -1.808795770   -3.141592654   12.662607602    8.861269413   25.696842248
   -1.618396215   -3.141592654   14.297742582    9.086239030   28.382234821
   -1.427996661   -3.141592654   16.453879778   14.402522480   30.790877765
   -1.237597106   -3.141592654   20.063362262   23.988237912   32.102089121
   -1.047197551   -3.141592654   25.691011012   34.982706875   31.726374914
   -0.856797996   -3.141592654   33.254788428   43.695510357   29.510473651
   -0.666398442   -3.141592654   41.997295951   46.901430330   25.706193612
   -0.475998887   -3.141592654   50.668332527   42.764017361   20.797139911
   -0.285599332   -3.141592654   57.826977118   31.158454611   15.288145238
   -0.095199777   -3.141592654   62.170921346   13.625863503    9.551426672
    0.095199777   -3.141592654   62.849235872   -6.700095335    3.811273355
    0.285599332   -3.141592654   59.746345532  -25.278976627   -1.773520671
    0.475998887   -3.141592654   53.679217121  -36.978571952   -6.956783591
    0.666398442   -3.141592654   46.380177416  -37.707955725  -11.330096525
    0.856797996   -3.141592654   40.113786230  -26.289834211  -14.382545597
    1.047197551   -3.141592654   36.980975432   -5.633468540  -15.705820653
    1.237597106   -3.141592654   38.160148460   17.774891210  -15.226110299
    1.427996661   -3.141592654   43.433670092   36.152284626  -13.264777809
    1.618396215   -3.141592654   51.220085001   43.438765280  -10.396063079
    1.808795770   -3.141592654   59.119802388   37.317683619   -7.187898922
    1.999195325   -3.141592654   64.683722339   19.497213916   -3.989483274
    2.189594880   -3.141592654   66.091358737   -5.416076966   -0.872137663
    2.379994435   -3.141592654   62.548211424  -31.485849499    2.271802117
    2.570393989   -3.141592654   54.398175054  -52.913851578    5.561483954
    2.760793544   -3.141592654   42.990770417  -65.096851702    8.989484814
    2.951193099   -3.141592654   30.363229977  -65.568665567   12.380340936

   -3.141592654   -2.792526803   25.697527178  -50.003477274   23.322880387
   -2.951193099   -2.792526803   17.706552865  -33.224039493   25.711147737
   -2.760793544   -2.792526803   13.216100873  -14.110906019   26.863598745
   -2.570393989   -2.792526803   12.156706703    2.068522398   27.023228573
   -2.379994435   -2.792526803   13.609025365   11.991741115   26.728621497
   -2.189594880   -2.792526803   16.301512500   15.317343026   26.630301949
   -1.999195325   -2.792526803   19.172398607   14.426223579   27.223695895
   -1.808795770   -2.792526803   21.755619594   12.875767992   28.603028784
   -1.618396215   -2.792526803   24.230432473   13.672532385   30.366115585
   -1.427996661   -2.792526803   27.194055284   18.028636170   31.739182518
   -1.237597106   -2.792526803   31.276503356   25.112784562   31.881629391
   -1.047197551   -2.792526803   36.792964153   32.601977262   30.224436213
   -0.856797996   -2.792526803   43.546750133   37.613645995   26.674356834
   -0.666398442   -2.792526803   50.817787903   37.677391418   21.584831759
   -0.475998887   -2.792526803   57.511784906   31.424012956   15.572190006
   -0.285599332   -2.792526803   62.400212238   18.845320171    9.281376884
   -0.095199777   -2.792526803   64.388948461    1.359337074    3.202156141
    0.095199777   -2.792526803   62.801357601  -18.111169052   -2.372072465
    0.285599332   -2.792526803   57.661005444  -35.151459753   -7.274082712
    0.475998887   -2.792526803   49.912726357  -44.648195301  -11.323358518
    0.666398442   -2.792526803   41.415300754  -42.520951235  -14.255661522
    0.856797996   -2.792526803   34.541274052  -27.803077631  -15.764410103
    1.047197551   -2.792526803   31.433452879   -3.899377281  -15.664552458
    1.237597106   -2.792526803   33.203295209   22.102668925  -14.054527512
    1.427996661   -2.792526803   39.465059769   42.027035326  -11.325353375
    1.618396215   -2.792526803   48.432763560   49.835151278   -7.990657713
    1.808795770   -2.792526803   57.546374684   43.620317208   -4.461072664
    1.999195325   -2.792526803   64.291323542   25.624980128   -0.892750316
    2.189594880   -2.792526803   66.870166219    0.812441970    2.796792094
    2.379994435   -2.792526803   64.546509718  -24.877116536    6.772215401
    2.570393989   -2.792526803   57.693240978  -45.941200624   11.089411523
    2.760793544   -2.792526803   47.619014923  -58.172190053   15.569760756
    2.951193099   -2.792526803   36.252657118  -59.385538973   19.812748514

   -3.141592654   -2.443460953   33.827896413  -44.934411010   21.743982955
   -2.951193099   -2.443460953   26.589274201  -30.429460849   23.695992575
   -2.760793544   -2.443460953   22.421357937  -13.441913856   24.530333223
   -2.570393989   -2.443460953   21.341869434    1.350684732   24.515086276
   -2.379994435   -2.443460953   22.609958256   10.960939125   24.130797863
   -2.189594880   -2.443460953   25.157997477   14.967235028   23.881479041
   -1.999195325   -2.443460953   28.070529849   15.232254376   24.078587541
   -1.808795770   -2.443460953   30.899412630   14.533315368   24.676037941
   -1.618396215   -2.443460953   33.693018610   15.151314752   25.250890192
   -1.427996661   -2.443460953   36.812031279   17.960078318   25.151706413
   -1.237597106   -2.443460953   40.637536724   22.344836607   23.770459670
   -1.047197551   -2.443460953   45.323961337   26.656829568   20.809352294
   -0.856797996   -2.443460953   50.663780023   28.840146279   16.409982292
   -0.666398442   -2.443460953   56.070756022   27.082650141   11.073515600
   -0.475998887   -2.443460953   60.675444767   20.302375175    5.453619695
   -0.285599332   -2.443460953   63.490838883    8.370410972    0.128689832
   -0.095199777   -2.443460953   63.613159064   -7.668316496   -4.549344275
    0.095199777   -2.443460953   60.476496252  -25.317063547   -8.459256177
    0.285599332   -2.443460953   54.145200673  -40.440638111  -11.607156907
    0.475998887   -2.443460953   45.573540855  -47.995628102  -13.980821988
    0.666398442   -2.443460953   36.629511977  -43.840678012  -15.473120284
    0.856797996   -2.443460953   29.702263565  -27.030300642  -15.903877694
    1.047197551   -2.443460953   26.930321161   -1.177334172  -15.150311242
    1.237597106   -2.443460953   29.369508287   26.319316331  -13.279358683
    1.427996661   -2.443460953   36.525949460   47.105033369  -10.571810357
    1.618396215   -2.443460953   46.496815189   55.227647846   -7.397676237
    1.808795770   -2.443460953   56.647364508   49.117453134   -4.051556897
    1.999195325   -2.443460953   64.460386862   31.394178989   -0.638181521
    2.189594880   -2.443460953   68.191972896    7.200288216    2.913402493
    2.379994435   -2.443460953   67.162860646  -17.663896847    6.719734646
    2.570393989   -2.443460953   61.750400253  -38.096942093   10.787509558
    2.760793544   -2.443460953   53.182031728  -50.344615668   14.914361964
    2.951193099   -2.443460953   43.232622484  -52.502880544   18.713458444

   -3.141592654   -2.094395102   39.905972731  -41.121396875   14.150724302
   -2.951193099   -2.094395102   33.240939576  -28.230872524   15.461174498
   -2.760793544   -2.094395102   29.349872790  -12.670010149   16.083961472
   -2.570393989   -2.094395102   28.321994628    1.230171654   16.185131590
   -2.379994435   -2.094395102   29.534457338   10.599473705   16.000294571
   -2.189594880   -2.094395102   32.030262846   14.827529204   15.712358802
   -1.999195325   -2.094395102   34.942504129   15.325335556   15.353841761
