#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  18
#! SET periodic_psi true
   -3.141592654   -3.141592654   17.969317113  -53.387018174   16.843318256
   -2.951193099   -3.141592654    9.547430709  -34.464108932   19.251220559
   -2.760793544   -3.141592654    4.966013377  -13.991983676   20.760109802
   -2.570393989   -3.141592654    3.981863989    2.561274623   21.534358240
   -2.379994435   -3.141592654    5.488484299   11.920825419   22.005652884
   -2.189594880   -3.141592654    8.057481560   13.998055868   22.751977011
   -1.999195325   -3.141592654   10.539535423   11.670131980   24.260761667
   -1.808795770   -3.141592654   12.494939957    9.172908515   26.673273740
   -1.618396215   -3.141592654   14.263477456   10.179285069   29.646009234
   -1.427996661   -3.141592654   16.704923093   16.274354706   32.437583008
   -1.237597106   -3.141592654   20.735126564   26.487899010   34.191109383
   -1.047197551   -3.141592654   26.880703052   37.866460510   34.259609096
   -0.856797996   -3.141592654   35.009417553   46.689383667   32.408514699
   -0.666398442   -3.141592654   44.310919780   49.723004960   28.791018113
   -0.475998887   -3.141592654   53.478580266   45.092733666   23.799970517
   -0.285599332   -3.141592654   61.004046172   32.601709290   17.895552869
   -0.095199777   -3.141592654   65.506147597   13.766859262   11.486838858
    0.095199777   -3.141592654   66.063439968   -8.153886571    4.926550803
    0.285599332   -3.141592654   62.531924436  -28.299107099   -1.435600456
    0.475998887   -3.141592654   55.774628051  -41.105211276   -7.165868574
    0.666398442   -3.141592654   47.649010621  -42.116573087  -11.748156104
    0.856797996   -3.141592654   40.592151355  -30.047735792  -14.691242471
    1.047197551   -3.141592654   36.868008021   -8.006975519  -15.726144194
    1.237597106   -3.141592654   37.754541631   17.067371930  -14.967980476
    1.427996661   -3.141592654   43.035473778   36.838904050  -12.883088194
    1.618396215   -3.141592654   51.030080698   44.781583118  -10.077856236
    1.808795770   -3.141592654   59.173884528   38.378476256   -7.035208241
    1.999195325   -3.141592654   64.850972947   19.529676416   -3.962373587
    2.189594880   -3.141592654   66.145991209   -6.611696563   -0.815396978
    2.379994435   -3.141592654   62.290107129  -33.453914089    2.544341879
    2.570393989   -3.141592654   53.761282178  -54.772149157    6.179114182
    2.760793544   -3.141592654   42.080133106  -66.011506544    9.974901010
    2.951193099   -3.141592654   29.401271158  -65.202091748   13.650439033

   -3.141592654   -2.792526803   25.427047066  -48.976136065   25.234270842
   -2.951193099   -2.792526803   17.656069634  -32.059761704   27.406762701
   -2.760793544   -2.792526803   13.355359076  -13.367992108   28.302132171
   -2.570393989   -2.792526803   12.376499719    2.153044669   28.244105841
   -2.379994435   -2.792526803   13.793335980   11.581943748   27.828092672
   -2.189594880   -2.792526803   16.394984114   14.842852815   27.730345674
   -1.999195325   -2.792526803   19.210341570   14.382840632   28.445201226
   -1.808795770   -2.792526803   21.858607681   13.644696160   30.047687116
   -1.618396215   -2.792526803   24.573233781   15.419989182   32.103705179
   -1.427996661   -2.792526803   27.960842453   20.690570431   33.796357182
   -1.237597106   -2.792526803   32.618263891   28.418444554   34.232798418
   -1.047197551   -2.792526803   38.793957159   36.131288685   32.779008443
   -0.856797996   -2.792526803   46.203799036   40.885030943   29.273130269
   -0.666398442   -2.792526803   54.036757868   40.228853432   24.008934863
   -0.475998887   -2.792526803   61.116654697   32.860018647   17.576039280
   -0.285599332   -2.792526803   66.148466337   18.865453881   10.650571744
   -0.095199777   -2.792526803   67.994117380   -0.183084325    3.825021881
    0.095199777   -2.792526803   65.970543062  -21.121735483   -2.447520851
    0.285599332   -2.792526803   60.147906787  -39.224921499   -7.828759950
    0.475998887   -2.792526803   51.576650563  -49.098141824  -12.021035853
    0.666398442   -2.792526803   42.261302758  -46.539134788  -14.751650268
    0.856797996   -2.792526803   34.720714519  -30.706804995  -15.823718136
    1.047197551   -2.792526803   31.199102327   -5.324282150  -15.237221463
    1.237597106   -2.792526803   32.839077218   22.116666996  -13.265819661
    1.427996661   -2.792526803   39.211379689   43.073531834  -10.387403017
    1.618396215   -2.792526803   48.426740807   51.264391253   -7.080466860
    1.808795770   -2.792526803   57.792065292   44.717266537   -3.629218508
    1.999195325   -2.792526803   64.669490933   25.850748608   -0.050334054
    2.189594880   -2.792526803   67.194250980    0.035015696    3.812405991
    2.379994435   -2.792526803   64.652300428  -26.299473197    8.096973892
    2.570393989   -2.792526803   57.521573831  -47.315916962   12.755282886
    2.760793544   -2.792526803   47.245626621  -58.837939997   17.488061666
    2.951193099   -2.792526803   35.846302550  -59.078811428   21.815759271

   -3.141592654   -2.443460953   34.087481875  -44.350815046   23.016579534
   -2.951193099   -2.443460953   26.977220054  -29.756716138   24.720077765
   -2.760793544   -2.443460953   22.912365966  -13.096880542   25.342461827
   -2.570393989   -2.443460953   21.853977323    1.219064064   25.205745780
   -2.379994435   -2.443460953   23.065344895   10.544193211   24.806408614
   -2.189594880   -2.443460953   25.540196530   14.678840000   24.635885421
   -1.999195325   -2.443460953   28.447802974   15.526431840   24.980682356
   -1.808795770   -2.443460953   31.415736498   15.732470526   25.767006712
   -1.618396215   -2.443460953   34.533822856   17.343991837   26.540310384
   -1.427996661   -2.443460953   38.155211248   20.984525742   26.608200655
   -1.237597106   -2.443460953   42.607483303   25.811330226   25.313741567
   -1.047197551   -2.443460953   47.955180179   30.029686612   22.303645894
   -0.856797996   -2.443460953   53.883949768   31.554493638   17.675903316
   -0.666398442   -2.443460953   59.707184703   28.668286155   11.915556835
   -0.475998887   -2.443460953   64.481965375   20.463973075    5.707425402
   -0.285599332   -2.443460953   67.185078055    7.024166343   -0.282192505
   -0.095199777   -2.443460953   66.918485952  -10.374820479   -5.564777063
    0.095199777   -2.443460953   63.167047131  -28.998954852   -9.868751391
    0.285599332   -2.443460953   56.088138547  -44.513072944  -13.088755920
    0.475998887   -2.443460953   46.758571372  -51.783662791  -15.191603647
    0.666398442   -2.443460953   37.169730579  -46.751651495  -16.159983259
    0.856797996   -2.443460953   29.802379984  -28.723623244  -15.982820787
    1.047197551   -2.443460953   26.829691148   -1.620487614  -14.718501247
    1.237597106   -2.443460953   29.287416235   26.896997643  -12.549440324
    1.427996661   -2.443460953   36.621662861   48.314777005   -9.763996361
    1.618396215   -2.443460953   46.847332081   56.609917561   -6.641579778
    1.808795770   -2.443460953   57.240251415   50.201714894   -3.342862799
    1.999195325   -2.443460953   65.200945396   31.806801348    0.132103805
    2.189594880   -2.443460953   68.934919451    6.815112127    3.877891730
    2.379994435   -2.443460953   67.771407362  -18.630427186    7.948698887
    2.570393989   -2.443460953   62.158797060  -39.148411468   12.242187726
    2.760793544   -2.443460953   53.425712391  -50.961130771   16.461901243
    2.951193099   -2.443460953   43.424080461  -52.440831226   20.187683777

   -3.141592654   -2.094395102   40.359618021  -40.900662311   14.312958820
   -2.951193099   -2.094395102   33.759291524  -27.842671971   15.471112904
   -2.760793544   -2.094395102   29.931877421  -12.445955457   16.024502993
   -2.570393989   -2.094395102   28.918914594    1.151078664   16.150683961
   -2.379994435   -2.094395102   30.097915352   10.364303602   16.058236480
   -2.189594880   -2.094395102   32.562678634   14.789735145   15.885381119
   -1.999195325   -2.094395102   35.519792483   15.884573614   15.625934949
   -1.808795770   -2.094395102   38.537109318   15.759889588   15.102388003
   -1.618396215   -2.094395102   41.552783657   16.066329796   14.020739096
   -1.427996661   -2.094395102   44.725350546   17.411458612   12.085494396
   -1.237597106   -2.094395102   48.228988434   19.392346809    9.145736066
   -1.047197551   -2.094395102   52.092667806   20.979021536    5.289059540
   -0.856797996   -2.094395102   56.119976441   20.853536281    0.850253707
   -0.666398442   -2.094395102   59.860537952   17.748640103   -3.698185032
   -0.475998887   -2.094395102   62.648781653   10.734301172   -7.886304283
   -0.285599332   -2.094395102   63.693629027   -0.543959826  -11.367088062
   -0.095199777   -2.094395102   62.224652170  -15.426018294  -13.981212238
    0.095199777   -2.094395102   57.739016097  -31.719311761  -15.746857664
    0.285599332   -2.094395102   50.324652834  -45.396907118  -16.791155162
    0.475998887   -2.094395102   40.959547670  -51.344070371  -17.259715648
    0.666398442   -2.094395102   31.552501374  -45.312046100  -17.239757633
    0.856797996   -2.094395102   24.543177271  -26.399431276  -16.714432969
    1.047197551   -2.094395102   22.093881682    1.560960077  -15.607053675
    1.237597106   -2.094395102   25.233096723   30.853695697  -13.862486975
    1.427996661   -2.094395102   33.382422794   52.884117731  -11.527318373
    1.618396215   -2.094395102   44.522223038   61.612205426   -8.737776891
    1.808795770   -2.094395102   55.900814479   55.539287923   -5.668630370
    1.999195325   -2.094395102   64.911386062   37.496624932   -2.463408103
    2.189594880   -2.094395102   69.766985693   12.897776011    0.790542806
    2.379994435   -2.094395102   69.794933522  -12.234815169    4.030491279
    2.570393989   -2.094395102   65.408582668  -32.738630698    7.165621540
    2.760793544   -2.094395102   57.859495553  -45.034284502   10.045909121
    2.951193099   -2.094395102   48.896927524  -47.548298307   12.482939497

   -3.141592654   -1.745329252   43.281740284  -38.841105641    5.351341674
   -2.951193099   -1.745329252   36.996624374  -26.594608338    5.918844397
   -2.760793544   -1.745329252   33.334915948  -11.938794344    6.281905823
   -2.570393989   -1.745329252   32.357424107    1.035207821    6.442870277
   -2.379994435   -1.745329252   33.460268312    9.675190472    6.333667198
   -2.189594880   -1.745329252   35.731413549   13.406721795    5.806598026
   -1.999195325   -1.745329252   38.334963118   13.489069483    4.675447234
   -1.808795770   -1.745329252   40.767068429   11.948574936    2.787147947
   -1.618396215   -1.745329252   42.897790939   10.561933029    0.104771303
   -1.427996661   -1.745329252   44.863854137   10.296385934   -3.246332856
   -1.237597106   -1.745329252   46.899244491   11.217539165   -6.975757567
