#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   14.700076756  -54.157337701
   -2.951193099    6.193864181  -34.710313036
   -2.760793544    1.588566589  -14.135861883
   -2.570393989    0.526085239    1.682592161
   -2.379994435    1.687619674    8.882464830
   -2.189594880    3.325054621    6.958916638
   -1.999195325    3.966987328   -0.729865753
   -1.808795770    3.063190436   -8.173957617
   -1.618396215    1.246375320   -9.546887792
   -1.427996661    0.000000000   -2.134859285
   -1.237597106    0.889195835   12.193219456
   -1.047197551    4.765214935   28.206803025
   -0.856797996   11.385881235   40.152590902
   -0.666398442   19.574041664   44.253597768
   -0.475998887   27.699616692   39.504414191
   -0.285599332   34.144649907   26.890065334
   -0.095199777   37.587035235    8.391659288
    0.095199777   37.172834010  -13.008002429
    0.285599332   32.749396919  -32.810687458
    0.475998887   25.165209226  -45.166005632
    0.666398442   16.400194573  -44.498607003
    0.856797996    9.246103140  -28.261135523
    1.047197551    6.488683449    0.706350354
    1.237597106    9.827387402   34.135361464
    1.427996661   19.087428677   61.141602223
    1.618396215   32.128357325   72.715938349
    1.808795770   45.559293781   65.126308539
    1.999195325   55.876271143   40.921015355
    2.189594880   60.547969579    7.297057158
    2.379994435   58.638058059  -26.739991445
    2.570393989   50.864031621  -53.147385742
    2.760793544   39.222247325  -66.836063861
    2.951193099   26.323172062  -66.442068230
