#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   17.680358757  -53.607977610
   -2.951193099    8.920018132  -37.514074944
   -2.760793544    3.649742383  -17.870925139
   -2.570393989    1.930551633   -1.227596265
   -2.379994435    2.660658050    7.278841566
   -2.189594880    4.084155061    6.208438600
   -1.999195325    4.606777520   -1.327919830
   -1.808795770    3.562443414   -9.102693026
   -1.618396215    1.526332127  -10.887197140
   -1.427996661    0.000000000   -3.624183121
   -1.237597106    0.624128437   11.066153409
   -1.047197551    4.358734314   27.982264095
   -0.856797996   11.048058645   41.137583038
   -0.666398442   19.526705366   46.256521489
   -0.475998887   28.075937522   41.831933997
   -0.285599332   34.919712920   28.650210149
   -0.095199777   38.586264063    8.978588451
    0.095199777   38.166461273  -13.526344044
    0.285599332   33.597706386  -33.590569412
    0.475998887   25.938651758  -44.943359820
    0.666398442   17.385371673  -42.409415641
    0.856797996   10.783590533  -24.718473217
    1.047197551    8.689852984    3.738611998
    1.237597106   12.340473172   33.979684454
    1.427996661   21.112546976   56.092040414
    1.618396215   32.759133626   63.516096476
    1.808795770   44.291400670   55.140184256
    1.999195325   52.983509855   34.569575654
    2.189594880   57.054387569    7.650526835
    2.379994435   55.869750753  -19.729396762
    2.570393989   49.828800692  -42.618215236
    2.760793544   40.172310090  -57.193462535
    2.951193099   28.743223400  -60.976454737
