#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   21.414223051  -25.879849583
   -2.951193099   16.607159944  -24.016484678
   -2.760793544   12.454378385  -19.277715703
   -2.570393989    9.310425026  -13.851483799
   -2.379994435    7.067664084  -10.142810684
   -2.189594880    5.267511201   -9.199091147
   -1.999195325    3.458742696   -9.864590748
   -1.808795770    1.586181141   -9.349490714
   -1.618396215    0.148867822   -4.957597314
   -1.427996661    0.000000000    4.092332340
   -1.237597106    1.888841538   15.940431695
   -1.047197551    6.017257759   26.961998030
   -0.856797996   11.880252729   33.676300681
   -0.666398442   18.467140235   34.489201184
   -0.475998887   24.692696586   30.141923814
   -0.285599332   29.775859285   22.962833142
   -0.095199777   33.420581038   15.419388258
    0.095199777   35.736899698    9.183215126
    0.285599332   37.047364949    4.876692670
    0.475998887   37.710143575    2.316816375
    0.666398442   38.012895048    0.970041631
    0.856797996   38.137243430    0.345035399
    1.047197551   38.181356332    0.087487230
    1.237597106   38.189209763   -0.015322492
    1.427996661   38.176061229   -0.136769860
    1.618396215   38.127449237   -0.404345671
    1.808795770   37.997434681   -1.040643502
    1.999195325   37.685341804   -2.380637219
    2.189594880   37.018297237   -4.837623083
    2.379994435   35.750800875   -8.716753960
    2.570393989   33.611735136  -13.907302637
    2.760793544   30.420588168  -19.556364494
    2.951193099   26.229317571  -24.112473869
