#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   14.836112700  -53.976777396
   -2.951193099    6.396776026  -34.307751543
   -2.760793544    1.846126470  -14.042205843
   -2.570393989    0.758664131    1.315725962
   -2.379994435    1.823706319    8.274823653
   -2.189594880    3.349530368    6.433067439
   -1.999195325    3.915929349   -0.984042547
   -1.808795770    2.990853256   -8.157818446
   -1.618396215    1.196617468   -9.351136981
   -1.427996661    0.000000000   -1.840384505
   -1.237597106    0.951612207   12.525013903
   -1.047197551    4.887770783   28.468533132
   -0.856797996   11.540487272   40.192572947
   -0.666398442   19.705072646   43.949927815
   -0.475998887   27.740979402   38.876588243
   -0.285599332   34.051747932   26.142299170
   -0.095199777   37.366083437    7.825447594
    0.095199777   36.882543660  -13.168823927
    0.285599332   32.468257302  -32.593164439
    0.475998887   24.940172905  -44.865380580
    0.666398442   16.211731115  -44.475344111
    0.856797996    9.024902466  -28.625921144
    1.047197551    6.184864111    0.280466988
    1.237597106    9.487685136   34.283423978
    1.427996661   18.875536949   62.372963848
    1.618396215   32.255260750   74.955682723
    1.808795770   46.153041006   67.608679306
    1.999195325   56.880844608   42.573579227
    2.189594880   61.726962318    7.403513070
    2.379994435   59.692979871  -28.078884177
    2.570393989   51.590490042  -55.096181108
    2.760793544   39.602021298  -68.395620005
    2.951193099   26.493225932  -67.061608855
